threads,core,cycles
25,5,24875685477.0
25,6,24542360641.0
25,7,25003491976.0
25,8,23405839259.0
25,9,24387960295.0
25,10,25086631379.0
25,11,25024627974.0
25,12,23662259952.0
25,13,24988939487.0
25,14,24970588204.0
25,15,24966743688.0
25,16,23445021079.0
25,17,23532027275.0
25,18,25086111418.0
25,19,25082634841.0
25,20,23317255228.0
25,21,24887705715.0
25,22,24909051453.0
25,23,25066737092.0
25,24,29937398542.0
25,25,296673026.0
25,26,999873.0
25,27,3472232.0
25,28,370649.0
25,29,332394.0
25,30,1407147.0
25,31,312920.0
26,0,23637322229.0
26,1,24414330190.0
26,2,24952438404.0
26,3,25006921393.0
26,4,24713590123.0
26,5,24869711321.0
26,6,24660533694.0
26,7,24996774245.0
26,8,23428316177.0
26,9,24368987960.0
26,10,25085212658.0
26,11,25023181222.0
26,12,23593834171.0
26,13,24992111821.0
26,14,24961604964.0
26,15,24967634753.0
26,16,23461784160.0
26,17,23642849806.0
26,18,25084050149.0
26,19,25079226818.0
26,20,23315286537.0
26,21,24890027606.0
26,22,24916119684.0
26,23,25083280890.0
26,24,29814669664.0
26,25,30007363296.0
26,26,286894380.0
26,27,8192244.0
26,28,1491677.0
26,29,1870641.0
26,30,3009197.0
26,31,258863.0
26,0,23581393412.0
26,1,24487950146.0
26,2,24943554313.0
26,3,25010539860.0
26,4,24695730848.0
26,5,24874803394.0
26,6,24621689575.0
26,7,24995638142.0
26,8,23437524446.0
26,9,24391935845.0
26,10,25084875364.0
26,11,25022916713.0
26,12,23518458366.0
26,13,24993983927.0
26,14,24966152678.0
26,15,24970364404.0
26,16,23376201712.0
26,17,23543420706.0
26,18,25083529322.0
26,19,25082666859.0
26,20,23310557987.0
26,21,24885373299.0
26,22,24908349782.0
26,23,25079983607.0
26,24,29869746671.0
26,25,29884952006.0
26,26,293618951.0
26,27,6867191.0
26,28,1974254.0
26,29,1445735.0
26,30,2743061.0
26,31,329757.0
26,0,23560613374.0
26,1,24412194265.0
26,2,24944945054.0
26,3,25010114645.0
26,4,24730775483.0
26,5,24874938457.0
26,6,24707218852.0
26,7,25004137204.0
26,8,23480688563.0
26,9,24430634361.0
26,10,25084588368.0
26,11,25022109241.0
26,12,23405938122.0
26,13,24991325318.0
26,14,24968247988.0
26,15,24964713403.0
26,16,23418451051.0
26,17,23534091726.0
26,18,25085856848.0
26,19,25086804147.0
26,20,23322777147.0
26,21,24887714583.0
26,22,24912832184.0
26,23,25065094915.0
26,24,29870271688.0
26,25,29880314172.0
26,26,290869177.0
26,27,6066688.0
26,28,293785.0
26,29,270184.0
26,30,1304051.0
26,31,278289.0
26,0,23575810010.0
26,1,24494963955.0
26,2,24945306877.0
26,3,25014484613.0
26,4,24697577891.0
26,5,24873745090.0
26,6,24676879003.0
26,7,25001135817.0
26,8,23451256619.0
26,9,24408062188.0
26,10,25084661734.0
26,11,25021279252.0
26,12,23432199718.0
26,13,24987797973.0
26,14,24960423085.0
26,15,24965622235.0
26,16,23363023647.0
26,17,23485235048.0
26,18,25083971123.0
26,19,25083593312.0
26,20,23304731284.0
26,21,24882868140.0
26,22,24915200974.0
26,23,25062981865.0
26,24,29827739481.0
26,25,29844628326.0
26,26,289780553.0
26,27,7579067.0
26,28,6457142.0
26,29,9973660.0
26,30,3606092.0
26,31,898273.0
26,0,23558725231.0
26,1,24486886305.0
26,2,24941998413.0
26,3,25013007520.0
26,4,24720097354.0
26,5,24873229011.0
26,6,24644278042.0
26,7,24998914017.0
26,8,23422576435.0
26,9,24434649350.0
26,10,25089754876.0
26,11,25027616556.0
26,12,23367332021.0
26,13,24995270986.0
26,14,24975886873.0
26,15,24967808743.0
26,16,23369582270.0
26,17,23576901008.0
26,18,25086356705.0
26,19,25087579286.0
26,20,23314165767.0
26,21,24886471941.0
26,22,24912101068.0
26,23,25064223588.0
26,24,29890453960.0
26,25,29898192798.0
26,26,289383460.0
26,27,4205557.0
26,28,313850.0
26,29,256926.0
26,30,1393372.0
26,31,300201.0
26,0,23550406443.0
26,1,24548054334.0
26,2,24943460414.0
26,3,25013458769.0
26,4,24702358595.0
26,5,24871014276.0
26,6,24751263013.0
26,7,24996872400.0
26,8,23403216543.0
26,9,24403839998.0
26,10,25085503109.0
26,11,25019942013.0
26,12,23498723608.0
26,13,24989856123.0
26,14,24963388060.0
26,15,24967446069.0
26,16,23366396773.0
26,17,23560044965.0
26,18,25087139112.0
26,19,25087552165.0
26,20,23356403107.0
26,21,24885019434.0
26,22,24914698582.0
26,23,25066970326.0
26,24,29866347279.0
26,25,29888867238.0
26,26,290107668.0
26,27,5221554.0
26,28,1617933.0
26,29,1993060.0
26,30,1626398.0
26,31,751648.0
26,0,23706867320.0
26,1,24503617526.0
26,2,24955725466.0
26,3,25082188917.0
26,4,24743630891.0
26,5,24878031306.0
26,6,24677264866.0
26,7,24998669340.0
26,8,23476644777.0
26,9,24396203487.0
26,10,25087550435.0
26,11,25026306730.0
26,12,23403410348.0
26,13,24991750923.0
26,14,24962766922.0
26,15,24968822733.0
26,16,23398550329.0
26,17,23558756616.0
26,18,25086281043.0
26,19,25086547649.0
26,20,23310544641.0
26,21,24891444745.0
26,22,24918363888.0
26,23,25067166751.0
26,24,29814324427.0
26,25,29832537560.0
26,26,291418071.0
26,27,7787172.0
26,28,4221346.0
26,29,9767133.0
26,30,7184781.0
26,31,914859.0
26,0,23563387400.0
26,1,24508513766.0
26,2,24942847697.0
26,3,25012567068.0
26,4,24718688939.0
26,5,24872742504.0
26,6,24538641403.0
26,7,24997149046.0
26,8,23418798526.0
26,9,24400545148.0
26,10,25084955372.0
26,11,25018856739.0
26,12,23535948081.0
26,13,24986371190.0
26,14,24957887615.0
26,15,24964487146.0
26,16,23415901575.0
26,17,23623610437.0
26,18,25084749713.0
26,19,25084785348.0
26,20,23292246311.0
26,21,24882170071.0
26,22,24910047843.0
26,23,25065027972.0
26,24,29869599795.0
26,25,29869760299.0
26,26,286466712.0
26,27,5156073.0
26,28,1908755.0
26,29,604413.0
26,30,4526887.0
26,31,556922.0
26,0,23570442085.0
26,1,24445708509.0
26,2,24935170969.0
26,3,25011818410.0
26,4,24734116403.0
26,5,24900496313.0
26,6,24743069739.0
26,7,24999136637.0
26,8,23384242085.0
26,9,24429867554.0
26,10,25086744535.0
26,11,25024535448.0
26,12,23853686009.0
26,13,24988535351.0
26,14,24958342901.0
26,15,24965145272.0
26,16,23410654582.0
26,17,23581409955.0
26,18,25084626253.0
26,19,25090180440.0
26,20,23399419988.0
26,21,24879942212.0
26,22,24910323679.0
26,23,25063410306.0
26,24,29873190406.0
26,25,29883299550.0
26,26,289414929.0
26,27,5735086.0
26,28,381417.0
26,29,251256.0
26,30,1339357.0
26,31,251526.0
26,0,23568975526.0
26,1,24480993545.0
26,2,24945505640.0
26,3,25015549198.0
26,4,24712488844.0
26,5,24873452620.0
26,6,24660783322.0
26,7,24996782154.0
26,8,23461269108.0
26,9,24403379083.0
26,10,25085911504.0
26,11,25020225298.0
26,12,23466393241.0
26,13,24989059496.0
26,14,24958938238.0
26,15,24967450786.0
26,16,23441257152.0
26,17,23529834551.0
26,18,25085682276.0
26,19,25089153255.0
26,20,23395855767.0
26,21,24878433352.0
26,22,24907152334.0
26,23,25059477177.0
26,24,29862723248.0
26,25,29875167152.0
26,26,284175878.0
26,27,5766403.0
26,28,8929462.0
26,29,286879.0
26,30,1971778.0
26,31,4762145.0
27,0,23340847742.0
27,1,24611893761.0
27,2,24965300112.0
27,3,25018608883.0
27,4,24715628134.0
27,5,24850024885.0
27,6,24688496999.0
27,7,25006423406.0
27,8,23304753713.0
27,9,24437176155.0
27,10,25077154226.0
27,11,25015925620.0
27,12,23561825500.0
27,13,24998614432.0
27,14,24971414066.0
27,15,24974196063.0
27,16,23317240040.0
27,17,23422715029.0
27,18,25069553933.0
27,19,25069577741.0
27,20,23205077280.0
27,21,24925893344.0
27,22,24961174082.0
27,23,25073276980.0
27,24,27756246121.0
27,25,28085046297.0
27,26,28155763652.0
27,27,263408638.0
27,28,4186139.0
27,29,1725180.0
27,30,5491780.0
27,31,443595.0
27,0,23384394300.0
27,1,24614991760.0
27,2,24960885685.0
27,3,25016572560.0
27,4,24722544514.0
27,5,24849772104.0
27,6,24537907212.0
27,7,25018605176.0
27,8,23296614273.0
27,9,24430303716.0
27,10,25078801748.0
27,11,25010521282.0
27,12,23460868175.0
27,13,24999830353.0
27,14,24970269349.0
27,15,24980452841.0
27,16,23346752578.0
27,17,23369636604.0
27,18,25072992711.0
27,19,25072817760.0
27,20,23172514022.0
27,21,24931111630.0
27,22,24959534342.0
27,23,25070582514.0
27,24,27750975418.0
27,25,28076790049.0
27,26,28157536288.0
27,27,271250979.0
27,28,2691266.0
27,29,278559.0
27,30,1491365.0
27,31,291836.0
27,0,23346747087.0
27,1,24604874381.0
27,2,24957205910.0
27,3,25015692747.0
27,4,24711152948.0
27,5,24848791308.0
27,6,24509275227.0
27,7,25003085063.0
27,8,23407491186.0
27,9,24423603999.0
27,10,25078678987.0
27,11,25010363698.0
27,12,23425963502.0
27,13,24995837683.0
27,14,24963180821.0
27,15,24973576625.0
27,16,23321797656.0
27,17,23531670717.0
27,18,25068546913.0
27,19,25072013443.0
27,20,23214786751.0
27,21,24922944490.0
27,22,24961871102.0
27,23,25069657027.0
27,24,27703557238.0
27,25,28076089339.0
27,26,28153632642.0
27,27,265683576.0
27,28,2911650.0
27,29,324586.0
27,30,4794618.0
27,31,2084889.0
27,0,23323345688.0
27,1,24609964018.0
27,2,24962470592.0
27,3,25013885295.0
27,4,24720403572.0
27,5,24851294010.0
27,6,24718898513.0
27,7,25009891683.0
27,8,23492905207.0
27,9,24474673332.0
27,10,25080280050.0
27,11,25015202502.0
27,12,23401732261.0
27,13,24998619156.0
27,14,24966738109.0
27,15,24971495446.0
27,16,23352656204.0
27,17,23553788244.0
27,18,25069394819.0
27,19,25073396528.0
27,20,23215082068.0
27,21,24928820856.0
27,22,24967777686.0
27,23,25070198828.0
27,24,27754915253.0
27,25,28074225006.0
27,26,28160216580.0
27,27,271152833.0
27,28,5143764.0
27,29,171531.0
27,30,2602367.0
27,31,1390037.0
27,0,23319980552.0
27,1,24598428430.0
27,2,24963129784.0
27,3,25015183717.0
27,4,24706325080.0
27,5,24847872564.0
27,6,24654932177.0
27,7,25003952527.0
27,8,23391373017.0
27,9,24291452235.0
27,10,25079610444.0
27,11,25013927006.0
27,12,23424472483.0
27,13,24998089321.0
27,14,24965672435.0
27,15,24972996411.0
27,16,23312292592.0
27,17,23460338503.0
27,18,25068558966.0
27,19,25072681643.0
27,20,23241319635.0
27,21,24927437981.0
27,22,24964573003.0
27,23,25072211008.0
27,24,27767156589.0
27,25,28076921464.0
27,26,28166502624.0
27,27,275320770.0
27,28,358662.0
27,29,1766681.0
27,30,2314530.0
27,31,325779.0
27,0,23326250447.0
27,1,24600755258.0
27,2,24963788947.0
27,3,25015598362.0
27,4,24667036543.0
27,5,24839022356.0
27,6,24764202890.0
27,7,24995292744.0
27,8,23403564215.0
27,9,24277933666.0
27,10,25077032719.0
27,11,25013966989.0
27,12,23357780154.0
27,13,24994770022.0
27,14,24965462333.0
27,15,24972331219.0
27,16,23253371578.0
27,17,23541791593.0
27,18,25069380041.0
27,19,25070198352.0
27,20,23222626338.0
27,21,24924420108.0
27,22,24962566506.0
27,23,25067058412.0
27,24,27752618727.0
27,25,28074986883.0
27,26,28167711828.0
27,27,268132215.0
27,28,527450.0
27,29,1732950.0
27,30,4960851.0
27,31,416387.0
27,0,23322464969.0
27,1,24609160521.0
27,2,24974737255.0
27,3,25014733035.0
27,4,24726181490.0
27,5,24849676062.0
27,6,24691889419.0
27,7,25002442522.0
27,8,23436807266.0
27,9,24324677973.0
27,10,25080964976.0
27,11,25014545547.0
27,12,23370935218.0
27,13,24995318356.0
27,14,24965638647.0
27,15,24972514839.0
27,16,23280378711.0
27,17,23614598966.0
27,18,25072408617.0
27,19,25076595604.0
27,20,23178043884.0
27,21,24926856910.0
27,22,24966689221.0
27,23,25069994039.0
27,24,27738260311.0
27,25,28068201934.0
27,26,28149566480.0
27,27,273188063.0
27,28,300218.0
27,29,129624.0
27,30,1567177.0
27,31,175787.0
27,0,23332912189.0
27,1,24598846182.0
27,2,24961798873.0
27,3,25030405278.0
27,4,24691132900.0
27,5,24847833195.0
27,6,24659898862.0
27,7,25002117677.0
27,8,23370290873.0
27,9,24428540687.0
27,10,25078390224.0
27,11,25012112765.0
27,12,23492773712.0
27,13,24996224954.0
27,14,24964519971.0
27,15,24969520154.0
27,16,23362050856.0
27,17,23469829790.0
27,18,25071931672.0
27,19,25072369721.0
27,20,23231570596.0
27,21,24923462725.0
27,22,24964486442.0
27,23,25065629562.0
27,24,27748370901.0
27,25,28074605432.0
27,26,28167074535.0
27,27,274429460.0
27,28,5025666.0
27,29,1292353.0
27,30,2310719.0
27,31,1233648.0
27,0,23323528639.0
27,1,24606250233.0
27,2,24966884678.0
27,3,25015466625.0
27,4,24689373705.0
27,5,24846103298.0
27,6,24628989795.0
27,7,24999192422.0
27,8,23271487935.0
27,9,24298970112.0
27,10,25078833349.0
27,11,25007876495.0
27,12,23291411703.0
27,13,24994541186.0
27,14,24981109466.0
27,15,24975027152.0
27,16,23327127019.0
27,17,23388445809.0
27,18,25069444548.0
27,19,25072668128.0
27,20,23299488689.0
27,21,24924813558.0
27,22,24964757427.0
27,23,25078249316.0
27,24,27772150842.0
27,25,28076077463.0
27,26,28166243530.0
27,27,270182762.0
27,28,1942364.0
27,29,2468262.0
27,30,1842362.0
27,31,424790.0
27,0,23322791600.0
27,1,24606257179.0
27,2,24961122328.0
27,3,25017076648.0
27,4,24710984923.0
27,5,24849295657.0
27,6,24682640859.0
27,7,25000259605.0
27,8,23296979426.0
27,9,24486628990.0
27,10,25077789904.0
27,11,25007516048.0
27,12,23433192962.0
27,13,24999052784.0
27,14,24970588096.0
27,15,24970075277.0
27,16,23256612597.0
27,17,23476030656.0
27,18,25067942755.0
27,19,25071326566.0
27,20,23176792477.0
27,21,24927712165.0
27,22,24965113878.0
27,23,25065818606.0
27,24,27761330322.0
27,25,28076429927.0
27,26,28163226590.0
27,27,272185506.0
27,28,1623658.0
27,29,1676407.0
27,30,2389575.0
27,31,220032.0
28,0,25457851049.0
28,1,25505909896.0
28,2,25471151612.0
28,3,25459770512.0
28,4,25455231090.0
28,5,25454569245.0
28,6,25455325914.0
28,7,28034531107.0
28,8,25454689101.0
28,9,25454273184.0
28,10,25454545060.0
28,11,25453609217.0
28,12,25453492097.0
28,13,25453370264.0
28,14,25453156965.0
28,15,25451667131.0
28,16,25454156297.0
28,17,25452597035.0
28,18,25452594471.0
28,19,25451380952.0
28,20,25451605100.0
28,21,25450835364.0
28,22,25451305628.0
28,23,25451921250.0
28,24,25453659400.0
28,25,25451571628.0
28,26,25451480331.0
28,27,25453408323.0
28,28,273428342.0
28,29,435782.0
28,30,1527380.0
28,31,425945.0
28,0,25455017307.0
28,1,25454412078.0
28,2,25458497378.0
28,3,25459525944.0
28,4,25454029746.0
28,5,25453025511.0
28,6,25454146022.0
28,7,25451738549.0
28,8,25453708245.0
28,9,25452904080.0
28,10,25453424959.0
28,11,25452188585.0
28,12,25452814895.0
28,13,25452277125.0
28,14,25451763471.0
28,15,25450127408.0
28,16,25453810668.0
28,17,25452489470.0
28,18,25451621750.0
28,19,25451384772.0
28,20,25451706525.0
28,21,25450414595.0
28,22,25451088330.0
28,23,25451626535.0
28,24,25457181462.0
28,25,25451473839.0
28,26,25451796823.0
28,27,25454040238.0
28,28,268322631.0
28,29,11684749.0
28,30,2436558.0
28,31,533101.0
28,0,25548034736.0
28,1,25465933639.0
28,2,25457335222.0
28,3,25458200692.0
28,4,25454208884.0
28,5,25453235462.0
28,6,25454134856.0
28,7,25451825595.0
28,8,25453804055.0
28,9,25452884053.0
28,10,25453374025.0
28,11,25452484188.0
28,12,25452527395.0
28,13,25451973304.0
28,14,25451899536.0
28,15,25450521433.0
28,16,25454306150.0
28,17,25452964043.0
28,18,25452135867.0
28,19,25451522284.0
28,20,25452059128.0
28,21,25451086991.0
28,22,25451141098.0
28,23,25452851210.0
28,24,25455383993.0
28,25,25451982086.0
28,26,25455558077.0
28,27,25460664193.0
28,28,265194547.0
28,29,520875.0
28,30,3221326.0
28,31,1954481.0
28,0,25455718142.0
28,1,25454549625.0
28,2,25456150324.0
28,3,25458030671.0
28,4,25453449790.0
28,5,25452679958.0
28,6,25453728581.0
28,7,25451835754.0
28,8,25453529797.0
28,9,25452785901.0
28,10,25453326939.0
28,11,25452575043.0
28,12,25452735611.0
28,13,25452313002.0
28,14,25452056578.0
28,15,25450715857.0
28,16,25453661426.0
28,17,25452666042.0
28,18,25451882059.0
28,19,25451197896.0
28,20,25451581393.0
28,21,25450295934.0
28,22,25450692260.0
28,23,25451203674.0
28,24,25455084221.0
28,25,25452334366.0
28,26,25457979879.0
28,27,25453599993.0
28,28,262703982.0
28,29,4763060.0
28,30,14097814.0
28,31,417309.0
28,0,25455014256.0
28,1,25459392059.0
28,2,25453743205.0
28,3,25457811068.0
28,4,25454092330.0
28,5,25453303661.0
28,6,25454086952.0
28,7,25452126211.0
28,8,25453874344.0
28,9,25453135121.0
28,10,25453022559.0
28,11,25452765159.0
28,12,25453426790.0
28,13,25452464806.0
28,14,25452117335.0
28,15,25449431788.0
28,16,25454007092.0
28,17,25453062035.0
28,18,25451966538.0
28,19,25451679336.0
28,20,25452469740.0
28,21,25450677365.0
28,22,25451385306.0
28,23,25451802609.0
28,24,25454543108.0
28,25,25458932476.0
28,26,25458018518.0
28,27,25454332296.0
28,28,260892469.0
28,29,1974966.0
28,30,3076942.0
28,31,974338.0
28,0,25471123737.0
28,1,25458495192.0
28,2,25454227632.0
28,3,25459634668.0
28,4,25482253738.0
28,5,25478611873.0
28,6,25455411527.0
28,7,50889322688.0
28,8,25455001287.0
28,9,25454598418.0
28,10,25454752767.0
28,11,25454210458.0
28,12,25454093609.0
28,13,25453605346.0
28,14,25453265033.0
28,15,25451271009.0
28,16,25454980599.0
28,17,25453659595.0
28,18,25452909550.0
28,19,25453061451.0
28,20,25453084078.0
28,21,25451584937.0
28,22,25452538998.0
28,23,25452498398.0
28,24,25454527861.0
28,25,25452118179.0
28,26,25452064423.0
28,27,25453194484.0
28,28,271707645.0
28,29,517331.0
28,30,1050204.0
28,31,662684.0
28,0,25457836322.0
28,1,25454457207.0
28,2,25452603755.0
28,3,25459248381.0
28,4,25453541248.0
28,5,25453058529.0
28,6,25453549518.0
28,7,25452331426.0
28,8,25453105024.0
28,9,25452778641.0
28,10,25453232007.0
28,11,25452720355.0
28,12,25452677699.0
28,13,25452335085.0
28,14,25451875282.0
28,15,25450700243.0
28,16,25453426394.0
28,17,25452354595.0
28,18,25451597813.0
28,19,25451131784.0
28,20,25451374609.0
28,21,25450552850.0
28,22,25451093594.0
28,23,25451721302.0
28,24,25456208859.0
28,25,25464787447.0
28,26,25454746817.0
28,27,25456758231.0
28,28,273506013.0
28,29,2390716.0
28,30,9571979.0
28,31,528661.0
28,0,25558946494.0
28,1,25459407450.0
28,2,25457871896.0
28,3,25454453185.0
28,4,25455464515.0
28,5,25454443508.0
28,6,25454049545.0
28,7,25451191690.0
28,8,25453608748.0
28,9,25453509774.0
28,10,25453430073.0
28,11,25452328287.0
28,12,25452670956.0
28,13,25452702066.0
28,14,25452250347.0
28,15,25450624007.0
28,16,25454520053.0
28,17,25452852757.0
28,18,25451948570.0
28,19,25451910551.0
28,20,25452030150.0
28,21,25451092058.0
28,22,25450608595.0
28,23,25452151801.0
28,24,25455770697.0
28,25,25451285184.0
28,26,25453266821.0
28,27,25473877106.0
28,28,270440324.0
28,29,5129900.0
28,30,11405855.0
28,31,545217.0
28,0,25456206915.0
28,1,25458908740.0
28,2,25455650777.0
28,3,25453922327.0
28,4,25454001887.0
28,5,25453097804.0
28,6,25453976088.0
28,7,25451194265.0
28,8,25453687013.0
28,9,25452961276.0
28,10,25453176848.0
28,11,25452683296.0
28,12,25453438389.0
28,13,25452525046.0
28,14,25451891948.0
28,15,25450264423.0
28,16,25454094467.0
28,17,25452634811.0
28,18,25451800761.0
28,19,25451783526.0
28,20,25452514259.0
28,21,25450763963.0
28,22,25451269533.0
28,23,25452200153.0
28,24,25454428807.0
28,25,25451793283.0
28,26,25451703382.0
28,27,25453553376.0
28,28,271847173.0
28,29,1690517.0
28,30,10003230.0
28,31,1346436.0
28,0,25459014120.0
28,1,25458863861.0
28,2,25454061793.0
28,3,25453917798.0
28,4,25454335060.0
28,5,25453464173.0
28,6,25454317622.0
28,7,25452130687.0
28,8,25453828773.0
28,9,25453386636.0
28,10,25453248377.0
28,11,25452403012.0
28,12,25452804530.0
28,13,25452459877.0
28,14,25452112662.0
28,15,25450425058.0
28,16,25454232456.0
28,17,25452882369.0
28,18,25452238826.0
28,19,25451872596.0
28,20,25452008966.0
28,21,25449994428.0
28,22,25451252529.0
28,23,25451989685.0
28,24,25453769335.0
28,25,25455382761.0
28,26,25457066967.0
28,27,25453318115.0
28,28,265932909.0
28,29,1990969.0
28,30,3099955.0
28,31,2205363.0
29,0,25935218894.0
29,1,25457652325.0
29,2,25461295840.0
29,3,25458438118.0
29,4,25454029850.0
29,5,25453080122.0
29,6,25454196406.0
29,7,25449765182.0
29,8,25453816111.0
29,9,25453493314.0
29,10,25453635383.0
29,11,25453150366.0
29,12,25452997743.0
29,13,25452345865.0
29,14,25451970255.0
29,15,25449412033.0
29,16,25453856656.0
29,17,25452717612.0
29,18,25452191549.0
29,19,25451753810.0
29,20,25452103896.0
29,21,25450528983.0
29,22,25450882839.0
29,23,25451358059.0
29,24,25450377159.0
29,25,25453974668.0
29,26,25455156224.0
29,27,25466832839.0
29,28,25450068805.0
29,29,258870145.0
29,30,5948662.0
29,31,10920302.0
29,0,25455427465.0
29,1,25455463373.0
29,2,25457794778.0
29,3,25458879996.0
29,4,25454339191.0
29,5,25453506941.0
29,6,25454269425.0
29,7,25450759375.0
29,8,25454050907.0
29,9,25453346878.0
29,10,25453630939.0
29,11,25452613321.0
29,12,25452801107.0
29,13,25452433518.0
29,14,25452119767.0
29,15,25450462316.0
29,16,25454426617.0
29,17,25452984016.0
29,18,25452276182.0
29,19,25451757006.0
29,20,25452088367.0
29,21,25450369984.0
29,22,25450755723.0
29,23,25451847335.0
29,24,25464063186.0
29,25,25454324865.0
29,26,25454729255.0
29,27,25453361572.0
29,28,25452696147.0
29,29,265371668.0
29,30,4178055.0
29,31,590052.0
29,0,25537460797.0
29,1,25459744269.0
29,2,25457573486.0
29,3,25454213776.0
29,4,25454486448.0
29,5,25452931162.0
29,6,25454422927.0
29,7,25450250811.0
29,8,25454098719.0
29,9,25453677219.0
29,10,25453623182.0
29,11,25452682465.0
29,12,25452740956.0
29,13,25452176270.0
29,14,25451857107.0
29,15,25450087797.0
29,16,25454354345.0
29,17,25452918588.0
29,18,25452158863.0
29,19,25452533531.0
29,20,25452326310.0
29,21,25450610366.0
29,22,25451634510.0
29,23,25452620223.0
29,24,25449655729.0
29,25,25454550561.0
29,26,25454637640.0
29,27,25474477747.0
29,28,25451500505.0
29,29,263691080.0
29,30,5891819.0
29,31,9445175.0
29,0,25478643607.0
29,1,25465385513.0
29,2,25464487976.0
29,3,25455934141.0
29,4,25457874971.0
29,5,25454871028.0
29,6,25458284369.0
29,7,25460981838.0
29,8,25456077710.0
29,9,25455904183.0
29,10,25456063373.0
29,11,25455236017.0
29,12,25455310721.0
29,13,25454693927.0
29,14,25454064990.0
29,15,25452020194.0
29,16,25455471823.0
29,17,25454153245.0
29,18,25452846748.0
29,19,25453275466.0
29,20,25453208305.0
29,21,25451267253.0
29,22,25452550869.0
29,23,25452712439.0
29,24,25451195577.0
29,25,25452402932.0
29,26,25454089755.0
29,27,25453090162.0
29,28,25449672200.0
29,29,264107769.0
29,30,1448580.0
29,31,788244.0
29,0,25458387947.0
29,1,25457756078.0
29,2,25451888732.0
29,3,25456621239.0
29,4,25453932790.0
29,5,25452154422.0
29,6,25453789812.0
29,7,25449298913.0
29,8,25453647335.0
29,9,25452834259.0
29,10,25453076808.0
29,11,25451849150.0
29,12,25451957121.0
29,13,25451512997.0
29,14,25451119312.0
29,15,25449227797.0
29,16,25453692222.0
29,17,25452528701.0
29,18,25451600023.0
29,19,25451681693.0
29,20,25451645526.0
29,21,25450432160.0
29,22,25450587598.0
29,23,25451669164.0
29,24,25450680890.0
29,25,25451097457.0
29,26,25454956095.0
29,27,25463947517.0
29,28,25459237415.0
29,29,265438040.0
29,30,1439003.0
29,31,4743750.0
29,0,25459526791.0
29,1,25459375148.0
29,2,25453094871.0
29,3,25454568222.0
29,4,25454524273.0
29,5,25452985156.0
29,6,25453976180.0
29,7,25449793827.0
29,8,25453427928.0
29,9,25453214660.0
29,10,25453200844.0
29,11,25452404005.0
29,12,25452591266.0
29,13,25452169057.0
29,14,25451854147.0
29,15,25450120264.0
29,16,25454378707.0
29,17,25452766525.0
29,18,25452183212.0
29,19,25451285254.0
29,20,25451784807.0
29,21,25449846763.0
29,22,25450961434.0
29,23,25451435647.0
29,24,25451594315.0
29,25,25462525030.0
29,26,25454150633.0
29,27,25452850941.0
29,28,25454028323.0
29,29,272350252.0
29,30,1056271.0
29,31,2115325.0
29,0,25457782680.0
29,1,25454397413.0
29,2,25457017607.0
29,3,25457798666.0
29,4,25453969638.0
29,5,25452557644.0
29,6,25453809062.0
29,7,25450148683.0
29,8,25454126086.0
29,9,25453304135.0
29,10,25453496997.0
29,11,25452213747.0
29,12,25452274370.0
29,13,25451917180.0
29,14,25451890157.0
29,15,25449971274.0
29,16,25454014158.0
29,17,25452693186.0
29,18,25451829430.0
29,19,25452321590.0
29,20,25452333238.0
29,21,25450831588.0
29,22,25451364764.0
29,23,25452078567.0
29,24,25454057038.0
29,25,25451770578.0
29,26,25461253645.0
29,27,25453587642.0
29,28,25450660839.0
29,29,263966525.0
29,30,2573766.0
29,31,1451933.0
29,0,25460504806.0
29,1,25456960934.0
29,2,25454707942.0
29,3,25455023793.0
29,4,25454411388.0
29,5,25453247543.0
29,6,25454080524.0
29,7,25450275678.0
29,8,25453950187.0
29,9,25453152057.0
29,10,25453697248.0
29,11,25452735460.0
29,12,25453009762.0
29,13,25452225188.0
29,14,25451901617.0
29,15,25450758480.0
29,16,25454580279.0
29,17,25452846656.0
29,18,25452306047.0
29,19,25451816400.0
29,20,25452209929.0
29,21,25450642675.0
29,22,25451310155.0
29,23,25452125412.0
29,24,25450342051.0
29,25,25452294286.0
29,26,25452380502.0
29,27,25453352697.0
29,28,25451214699.0
29,29,262820486.0
29,30,5397287.0
29,31,10005673.0
29,0,25463743164.0
29,1,25461930238.0
29,2,25455083403.0
29,3,25454776833.0
29,4,25466682125.0
29,5,25454953379.0
29,6,25458023674.0
29,7,25453855288.0
29,8,25454654325.0
29,9,25452441357.0
29,10,25453981504.0
29,11,25453644545.0
29,12,25454173058.0
29,13,25453445700.0
29,14,25453177809.0
29,15,25450830493.0
29,16,25454843993.0
29,17,25453163714.0
29,18,25452312941.0
29,19,25452074821.0
29,20,25452485354.0
29,21,25450100986.0
29,22,25451301896.0
29,23,25451871561.0
29,24,25449606708.0
29,25,25451612216.0
29,26,25450553679.0
29,27,25452487815.0
29,28,25450225171.0
29,29,262727845.0
29,30,1528227.0
29,31,1662950.0
29,0,25457216492.0
29,1,25457458991.0
29,2,25456805312.0
29,3,25457532997.0
29,4,25453951827.0
29,5,25452195713.0
29,6,25454088574.0
29,7,25449288764.0
29,8,25453590757.0
29,9,25452831630.0
29,10,25453737306.0
29,11,25452795456.0
29,12,25453100484.0
29,13,25452130734.0
29,14,25451619253.0
29,15,25449957667.0
29,16,25454230802.0
